Age;Gender;Tenure;Service_Internet;Service_Phone;Service_TV;Contract;PaymentMethod;MonthlyCharges;TotalCharges;StreamingMovies;StreamingMusic;OnlineSecurity;TechSupport;Churn;TotalServices;CLV;AvgMonthlyChargeOverTenure;RecentPaymentDrop
67.0;1;1;1;1;1;0;2;32.07;24.24;1;1;1;0;0;4;32.07;12.12;2.6460396039603964
20.0;1;58;1;1;0;0;3;76.99;4457.49;0;0;0;0;0;2;4465.42;75.55067796610169;1.019051080316501
30.0;0;16;1;1;0;0;1;56.0;878.14;0;1;1;0;0;3;896.0;51.65529411764706;1.0841095952809348
60.0;0;47;1;0;1;1;2;103.1;4849.81;0;0;1;0;0;3;4845.7;101.03770833333334;1.0204111088888017
44.0;1;44;1;1;1;0;2;94.5;4152.68;0;1;1;0;0;4;4158.0;92.28177777777779;1.0240374890432202
47.0;0;14;1;0;0;2;1;47.65;677.93;0;1;0;0;0;1;667.1;45.19533333333333;1.0543123921348811
62.0;1;24;1;0;1;0;2;21.7;524.93;1;1;1;1;0;4;520.8;20.9972;1.0334711294839312
23.0;1;55;0;0;1;1;2;43.73;2406.63;0;0;0;0;0;1;2405.1499999999996;42.97553571428572;1.0175556691306928
34.0;1;15;0;1;0;0;2;76.71;1136.55;0;1;0;0;0;1;1150.6499999999999;71.034375;1.0798996964497822
62.0;1;34;0;1;0;0;1;27.9;954.45;0;1;0;0;0;1;948.5999999999999;27.27;1.023102310231023
68.0;0;2;1;1;0;2;2;85.83;165.04;0;1;0;0;1;2;171.66;55.01333333333333;1.5601672321861368
36.0;0;27;1;1;0;0;0;87.17;2339.26;0;1;0;1;0;3;2353.59;83.545;1.0433897899335687
59.0;0;23;1;1;1;0;1;36.94;853.93;0;0;0;0;0;3;849.6199999999999;35.580416666666665;1.0382115630086775
52.0;0;68;0;0;1;0;2;79.63;5402.26;1;0;1;1;0;3;5414.84;78.2936231884058;1.0170687823244344
63.0;1;14;1;1;1;0;1;80.7;1108.89;1;0;0;0;0;3;1129.8;73.926;1.0916321727132539
43.0;0;63;1;1;0;1;3;67.8;4284.37;0;0;0;1;0;3;4271.4;66.94328125;1.012797680872567
68.0;1;65;1;0;0;2;0;115.32;7434.915000000001;0;0;1;0;0;2;7495.799999999999;112.65022727272729;1.0236996656989352
22.0;0;68;1;1;1;0;2;30.82;2078.32;0;0;1;0;0;4;2095.76;30.12057971014493;1.023220678240117
46.0;0;63;1;1;1;0;0;60.66;3811.95;0;0;1;0;0;4;3821.58;59.56171875;1.0184393814189587
44.0;0;64;0;0;1;1;2;108.29;6923.35;0;1;0;0;0;1;6930.56;106.51307692307692;1.0166826752944746
37.0;1;32;0;1;0;2;2;58.63;1887.6;1;1;1;0;0;2;1876.16;57.199999999999996;1.0250000000000001
66.0;1;13;0;1;1;2;1;62.46;795.35;1;0;1;1;0;4;811.98;56.81071428571429;1.0994404978940089
44.0;1;66;1;1;1;1;2;86.83;5717.39;0;0;0;0;0;3;5730.78;85.33417910447761;1.0175289773830367
27.0;1;19;1;0;0;0;1;86.56;1654.44;1;0;0;0;0;1;1644.64;82.72200000000001;1.0463963637242812
22.0;0;24;1;1;0;0;2;22.29;530.46;0;1;1;0;0;3;534.96;21.218400000000003;1.0505033367266146
53.0;1;11;1;1;1;0;2;65.57;723.55;0;0;0;0;0;3;721.27;60.29583333333333;1.087471494713565
23.0;1;59;1;1;0;0;1;171.995;3142.74;1;0;0;0;0;2;10147.705;52.379;3.2836633001775524
43.0;0;15;0;1;1;1;2;82.77;1261.76;0;1;0;1;0;3;1241.55;78.86;1.0495815369008368
21.0;0;10;0;1;1;1;1;75.57;742.8;1;1;0;0;1;2;755.6999999999999;67.52727272727272;1.119103392568659
56.0;1;41;1;1;1;1;3;85.09;3491.51;1;1;1;1;0;5;3488.69;83.13119047619048;1.0235628710787024
56.0;0;27;1;1;0;0;2;85.38;2320.29;1;0;0;1;0;3;2305.2599999999998;82.86749999999999;1.0303194859263283
67.0;1;60;1;1;0;1;0;45.49;2725.65;0;0;0;0;0;2;2729.4;44.6827868852459;1.0180654155889421
44.0;0;52;1;1;1;0;2;44.65;2314.26;1;0;0;0;0;3;2321.7999999999997;43.66528301886793;1.0225514851399582
18.0;1;28;0;1;0;0;2;57.03;1604.51;1;1;0;1;0;2;1596.8400000000001;55.32793103448276;1.0307632859876223
41.0;1;65;1;1;1;0;0;44.2;2883.04;1;0;0;0;0;3;2873.0;43.68242424242424;1.0118486042510684
53.0;1;17;1;1;0;2;2;88.28;1492.76;1;1;1;1;0;4;1500.76;82.93111111111111;1.0644979769018463
23.0;1;44;0;1;0;0;2;80.29;3547.38;0;1;1;0;0;2;3532.76;78.83066666666667;1.0185122541143041
58.0;1;10;1;0;1;2;1;41.64;416.91;1;1;1;1;0;4;416.4;37.900909090909096;1.0986543858386701
63.0;0;63;1;0;1;0;1;108.41;6834.92;0;0;1;1;0;4;6829.83;106.795625;1.0151164900247551
61.0;1;47;0;1;0;0;3;66.07;3120.17;1;1;0;0;0;1;3105.2899999999995;65.00354166666666;1.0164061573568106
48.0;1;38;0;1;1;2;3;32.71;1250.67;0;1;1;0;0;3;1242.98;32.06846153846154;1.020005277171436
37.0;1;70;1;1;0;0;0;41.3;2891.0;1;1;1;1;0;4;2891.0;40.71830985915493;1.0142857142857142
41.0;1;53;1;1;1;0;3;73.99;3914.75;0;1;0;1;0;4;3921.47;72.49537037037037;1.0206168976307555
44.0;1;44;1;1;0;0;3;53.84;2396.05;1;0;0;1;0;3;2368.96;53.24555555555556;1.0111642077586027
53.0;0;54;1;1;1;2;1;105.12;5668.59;0;0;0;1;0;4;5676.4800000000005;103.06527272727273;1.0199361746042668
38.0;0;20;1;0;1;0;2;69.47;1392.58;0;0;0;1;0;3;1389.4;66.31333333333333;1.0476022921483865
44.0;1;31;0;1;1;0;3;111.53;3462.53;0;0;0;0;0;2;3457.43;108.2040625;1.030737639818283
44.0;0;7;1;1;0;0;1;30.18;2168.3;0;0;0;0;0;2;211.26;271.0375;0.11134990545588709
61.0;1;58;1;0;1;0;0;86.86;5059.16;1;0;0;0;0;2;5037.88;85.74847457627118;1.0129626262067222
59.0;0;10;1;1;1;0;1;108.58;1086.28;0;1;0;1;1;4;1085.8;98.75272727272727;1.0995139374746843
47.0;0;10;1;1;0;1;2;49.29;491.95;1;0;1;0;0;3;492.9;44.72272727272727;1.102124199613782
39.0;1;39;1;0;0;1;2;33.57;1324.75;0;1;0;0;0;1;1309.23;33.11875;1.0136252123042084
45.0;0;28;0;0;1;0;1;65.66;1837.12;0;0;0;1;0;2;1838.48;63.348965517241375;1.0364810137606688
24.0;0;30;1;0;0;1;2;116.13;3492.66;0;0;0;0;0;1;3483.8999999999996;112.66645161290322;1.0307416124100257
52.0;1;37;1;1;0;2;0;83.35;3085.89;1;1;0;1;0;3;3083.95;81.20763157894737;1.0263813680980203
45.0;1;67;0;1;1;2;2;84.4;5664.01;1;1;0;1;0;3;5654.8;83.29426470588236;1.0132750471838856
31.0;0;43;1;0;1;0;0;87.15;3754.7;1;1;0;1;0;3;3747.4500000000003;85.3340909090909;1.0212799957386742
27.0;0;52;0;1;0;0;3;23.98;1242.93;1;1;1;0;0;2;1246.96;23.451509433962265;1.0225354605649555
33.0;0;56;1;0;0;2;2;64.56;3596.92;1;0;1;1;0;3;3615.36;63.10385964912281;1.0230752977547457
33.0;1;68;1;1;1;0;3;27.76;1870.94;1;0;1;0;0;4;1887.68;27.115072463768115;1.0237848354303185
48.0;0;9;0;1;1;0;0;51.59;445.91;0;0;1;0;0;3;464.31000000000006;44.591;1.1569599246484716
59.0;0;23;1;0;1;2;2;102.16;2348.77;0;0;1;0;0;3;2349.68;97.86541666666666;1.0438825427777092
42.0;0;63;1;1;1;0;0;171.995;5371.16;0;1;0;1;0;4;10835.685;83.924375;2.049404597889469
30.0;1;61;1;1;1;0;3;119.56;7291.56;1;1;0;0;0;3;7293.16;117.6058064516129;1.016616471646671
23.0;1;40;0;1;1;0;2;37.22;1490.14;0;0;0;0;0;2;1488.8;36.34487804878049;1.0240782745245414
61.0;1;44;0;1;0;2;0;59.71;2635.8;0;0;0;0;0;1;2627.2400000000002;58.57333333333334;1.0194058729797404
26.0;1;24;1;1;0;0;2;100.96;2428.08;0;0;0;0;0;2;2423.04;97.1232;1.0395044644328029
62.0;0;51;0;1;1;2;2;41.57;2129.09;1;1;1;1;0;4;2120.07;40.94403846153846;1.015288221728532
53.0;1;58;1;1;1;1;3;35.37;2055.6;1;0;0;1;0;4;2051.46;34.840677966101694;1.0151926444833625
60.0;0;33;1;0;1;0;0;62.76;2067.84;0;0;0;0;0;2;2071.08;60.818823529411766;1.0319173630454967
37.0;0;16;1;1;1;0;1;58.37;932.86;1;0;1;0;0;4;933.92;54.874117647058824;1.0637073087065583
35.0;0;22;1;0;0;0;2;118.02;2587.92;0;0;1;1;0;3;2596.44;112.51826086956522;1.048896411017342
60.0;0;57;1;1;0;1;2;65.63;3743.19;1;0;1;1;0;4;3740.91;64.53775862068966;1.016924067439804
38.0;1;62;1;1;1;0;2;106.09;6561.74;1;1;0;1;0;4;6577.58;104.15460317460317;1.0185819614919214
21.0;1;71;1;1;1;2;0;108.8;7434.915000000001;0;0;0;0;0;3;7724.8;103.26270833333335;1.0536233433737976
67.0;1;70;1;0;1;0;2;35.79;2495.73;1;1;0;1;0;3;2505.2999999999997;35.15112676056338;1.0181750429733987
50.0;1;30;1;0;0;0;0;91.53;2747.44;1;1;1;1;0;3;2745.9;88.62709677419355;1.0327541274786711
44.0;1;23;0;0;1;0;2;47.76;1101.69;1;0;1;0;0;2;1098.48;45.90375;1.0404378727228167
24.0;0;32;0;1;0;1;1;29.47;954.67;0;1;1;0;0;2;943.04;28.92939393939394;1.018687085589785
44.0;1;57;1;1;0;0;3;107.47;6108.98;1;1;1;0;0;3;6125.79;105.32724137931034;1.020343821718192
32.0;1;9;1;0;1;0;1;49.24;439.91;0;1;1;0;0;3;443.16;43.991;1.1193198608806347
35.0;1;31;1;0;0;2;2;54.54;1696.24;1;0;1;0;0;2;1690.74;53.0075;1.0289110031599302
49.0;1;71;1;0;0;0;2;52.4;3737.91;0;1;0;0;0;1;3720.4;51.915416666666665;1.0093340931162067
28.0;0;9;0;1;0;0;0;40.03;359.88;0;1;1;1;0;3;360.27;35.988;1.1123152161831722
37.0;0;13;1;0;0;1;0;63.45;818.91;1;1;0;0;0;1;824.85;58.49357142857143;1.0847345862182658
44.0;0;58;1;1;1;1;2;62.83;3664.41;1;0;0;1;0;4;3644.14;62.10864406779661;1.0116144208753932
32.0;0;3;1;1;1;0;2;60.88;190.67;1;1;0;1;0;4;182.64000000000001;47.6675;1.277180468872922
65.0;0;35;1;1;0;0;2;111.63;3920.79;0;0;0;1;0;3;3907.0499999999997;108.91083333333333;1.0249669071794205
24.0;1;21;0;1;0;2;2;53.98;1121.48;1;1;1;0;0;2;1133.58;50.97636363636364;1.058922138602561
38.0;0;64;1;0;0;0;3;23.04;1479.77;1;0;0;0;0;1;1474.56;22.76569230769231;1.0120491698034153
59.0;0;52;1;0;1;1;3;37.84;1956.85;1;1;0;0;0;2;1967.6800000000003;36.92169811320755;1.024871604875182
43.0;0;34;0;0;0;0;0;92.15;3120.05;1;0;1;0;0;1;3133.1000000000004;89.14428571428572;1.033717408374866
61.0;1;35;1;1;1;0;2;79.09;2773.97;1;0;1;1;0;5;2768.15;77.05472222222221;1.026413407499
31.0;1;15;1;1;1;0;3;115.17;1734.07;0;1;0;1;0;4;1727.55;108.379375;1.062656063480713
54.0;0;6;1;0;1;0;3;89.44;531.82;0;0;0;0;1;2;536.64;75.97428571428573;1.1772404196908726
38.0;1;32;1;1;1;1;2;39.42;1275.76;1;0;1;1;0;5;1261.44;38.65939393939394;1.019674546936728
35.0;1;52;0;0;1;0;1;32.06;1663.43;0;1;1;1;0;3;1667.1200000000001;31.385471698113207;1.021491736953163
22.0;0;28;1;1;0;0;1;72.08;2015.54;0;0;0;0;0;2;2018.24;69.50137931034483;1.0371017196384096
20.0;1;64;0;1;1;2;3;86.53;5537.56;0;0;1;0;0;3;5537.92;85.19323076923078;1.015691026372626
40.0;1;19;1;1;1;0;2;36.56;692.21;0;1;0;1;0;4;694.6400000000001;34.6105;1.056326837231476
43.0;1;15;0;0;1;2;1;80.17;1215.32;0;1;1;0;0;2;1202.55;75.9575;1.0554586446368035
54.0;0;6;1;1;1;2;2;106.5;628.58;0;0;0;0;1;3;639.0;89.79714285714286;1.1860065544560756
41.0;0;38;1;1;0;2;2;92.76;3517.34;0;0;1;1;0;4;3524.88;90.18820512820513;1.0285158671041186
66.0;0;26;1;0;1;2;2;86.42;2235.01;1;0;1;1;0;4;2246.92;82.77814814814816;1.0439953288799602
36.0;1;51;0;1;1;0;2;98.93;5064.27;1;0;0;1;0;3;5045.43;97.3898076923077;1.015814717619716
68.0;0;53;1;0;0;2;1;30.41;1608.48;1;1;1;1;0;3;1611.73;29.786666666666665;1.0209265890778874
42.0;1;56;1;1;0;2;3;40.38;2253.59;0;1;1;1;0;4;2261.28;39.53666666666667;1.0213304105893264
38.0;1;59;0;1;0;2;1;23.81;1401.92;1;0;0;0;0;1;1404.79;23.365333333333336;1.0190310431408354
29.0;1;70;1;0;0;0;2;34.5;2423.49;0;0;1;0;0;2;2415.0;34.13366197183098;1.0107324560860578
58.0;0;58;1;1;0;2;3;111.32;6463.2;1;1;1;0;0;3;6456.5599999999995;109.5457627118644;1.0161963114246813
50.0;0;13;1;1;1;1;1;42.21;542.98;0;0;1;1;0;5;548.73;38.784285714285716;1.088327378540646
67.0;0;43;1;1;0;1;1;86.21;3703.03;1;0;0;1;0;3;3707.0299999999997;84.15977272727274;1.0243611312897813
21.0;0;51;0;1;0;0;0;89.16;4532.61;0;0;0;0;0;1;4547.16;87.16557692307691;1.0228808567249335
59.0;1;19;1;1;1;0;2;84.53;1607.46;0;1;0;0;0;3;1606.07;80.373;1.0517213492093116
44.0;0;21;1;1;0;2;0;75.39;1596.01;1;1;0;0;0;2;1583.19;72.54590909090909;1.0392040150124373
39.0;1;24;0;0;0;0;2;68.61;1640.82;1;0;1;1;0;2;1646.6399999999999;65.6328;1.045361465608659
50.0;0;26;1;0;1;0;3;61.99;1618.1;0;0;1;0;0;3;1611.74;59.92962962962962;1.0343798281935606
34.0;0;45;1;1;1;2;0;111.69;5020.23;1;1;0;0;0;3;5026.05;109.13543478260868;1.0234072940881196
41.0;0;28;1;1;0;0;0;20.95;575.64;0;0;0;1;0;3;586.6;19.849655172413794;1.0554339517754152
51.0;1;29;1;1;1;0;0;25.35;741.95;0;1;0;0;0;3;735.1500000000001;24.73166666666667;1.0250016847496461
45.0;1;17;0;1;1;0;0;69.25;1200.73;0;1;0;0;0;2;1177.25;66.70722222222223;1.0381184779259283
60.0;1;68;0;1;0;0;2;53.05;3612.83;0;1;1;1;0;3;3607.3999999999996;52.359855072463766;1.013180802860915
58.0;1;44;1;1;1;0;3;60.82;2671.94;0;1;0;0;0;3;2676.08;59.376444444444445;1.0243119231719275
56.0;1;61;0;1;1;0;2;119.78;7303.09;0;0;0;0;0;2;7306.58;117.79177419354839;1.0168791566309603
39.0;0;68;1;1;0;0;2;97.51;6649.77;0;0;1;1;0;4;6630.68;96.37347826086958;1.0117928890773666
66.0;1;25;0;1;0;1;2;107.74;2696.57;1;1;1;1;0;3;2693.5;103.71423076923078;1.0388159773341687
34.0;1;67;1;0;1;2;2;56.86;3801.96;1;0;0;1;0;3;3809.62;55.91117647058824;1.016970194320824
51.0;1;2;1;0;0;0;3;43.96;87.3;1;0;0;1;0;2;87.92;29.099999999999998;1.5106529209621995
23.0;1;49;1;1;1;0;1;96.8;4745.35;0;1;0;0;0;3;4743.2;94.90700000000001;1.019945841718735
63.0;0;70;0;0;1;0;2;100.76;7057.89;1;0;0;0;0;1;7053.200000000001;99.40690140845071;1.0136117168162155
23.0;1;26;0;1;1;2;3;74.99;1964.86;0;0;0;0;0;2;1949.7399999999998;72.77259259259259;1.0304703643007644
51.0;0;27;0;0;0;2;0;109.59;2971.69;1;0;1;0;0;1;2958.9300000000003;106.13178571428571;1.0325841524519719
18.0;0;18;0;1;1;0;2;116.73;2103.12;0;0;0;1;0;3;2101.14;110.69052631578947;1.0545617939061966
27.0;0;54;1;0;1;0;1;67.1;3622.99;1;1;0;0;0;2;3623.3999999999996;65.87254545454545;1.018633780385814
38.0;1;1;1;1;0;1;2;42.27;46.23;1;1;0;1;0;3;42.27;23.115;1.828682673588579
22.0;0;61;1;1;1;1;1;71.71;4368.23;1;0;0;1;0;4;4374.3099999999995;70.45532258064516;1.0178081282350058
19.0;1;3;1;1;0;0;2;118.95;366.65;1;0;0;0;1;2;356.85;91.6625;1.2976953497886268
39.0;1;68;1;1;1;1;2;49.29;3349.69;1;1;1;0;0;4;3351.72;48.546231884057974;1.0153208207326647
65.0;1;41;1;1;0;1;2;81.76;3357.07;0;1;0;0;0;2;3352.1600000000003;79.9302380952381;1.0228919861665084
19.0;1;37;1;1;1;2;2;89.4;3324.93;1;0;0;0;0;3;3307.8;87.49815789473683;1.021735795941569
27.0;1;51;1;0;1;0;1;41.39;2116.42;0;1;0;0;0;2;2110.89;40.700384615384614;1.0169437068256775
51.0;0;15;1;1;1;2;2;78.85;1185.06;1;1;1;0;0;4;1182.75;74.06625;1.0645874470490946
33.0;0;8;1;1;0;0;0;51.45;406.43;1;1;1;1;0;4;411.6;45.15888888888889;1.1393105823881111
65.0;1;38;0;1;0;1;2;105.42;4005.18;0;1;0;0;0;1;4005.96;102.69692307692307;1.0265156622174285
68.0;0;56;0;0;1;0;1;91.48;5111.52;1;1;0;1;0;2;5122.88;89.67578947368422;1.0201192600244153
56.0;1;47;1;0;0;0;0;102.63;4828.94;0;0;0;1;0;2;4823.61;100.60291666666666;1.0201493495466913
39.0;0;10;0;0;1;1;3;39.97;378.36;0;1;0;1;0;2;399.7;34.39636363636364;1.1620414420128977
29.0;0;49;1;1;0;0;2;23.46;1159.22;1;0;0;1;0;3;1149.54;23.1844;1.011887303531685
41.0;0;41;1;1;0;0;0;105.05;4314.37;0;0;1;0;0;3;4307.05;102.72309523809524;1.022652206463516
64.0;0;30;0;1;0;0;2;58.68;1761.38;1;0;1;1;0;3;1760.4;56.818709677419356;1.0327584053412664
57.0;0;5;0;1;0;0;2;37.97;184.52;0;0;1;1;0;3;189.85;30.753333333333334;1.2346629091697376
55.0;1;71;1;1;0;0;0;29.19;2072.33;0;0;1;0;0;3;2072.4900000000002;28.78236111111111;1.0141628022563973
27.0;1;31;1;1;1;2;1;71.65;2203.41;0;1;0;0;0;3;2221.15;68.8565625;1.040568936330506
52.0;0;52;0;1;0;0;1;35.01;1828.76;1;1;0;0;0;1;1820.52;34.50490566037736;1.0146383341717884
68.0;1;23;1;1;0;0;3;76.67;1761.77;1;1;1;0;0;3;1763.41;73.40708333333333;1.0444496160111707
44.0;0;48;1;1;0;0;3;92.73;4466.19;0;1;1;1;0;4;4451.04;91.14673469387755;1.017370510435069
49.0;1;40;1;0;1;0;1;73.51;2944.32;0;0;0;1;0;3;2940.4;71.81268292682927;1.0236353385501578
24.0;0;6;0;1;1;0;3;110.37;664.53;0;0;0;0;1;2;662.22;94.93285714285715;1.1626111687959912
38.0;0;38;1;0;1;0;3;35.56;1355.29;1;1;1;0;0;3;1351.2800000000002;34.75102564102564;1.0232791505876973
37.0;0;41;0;1;0;0;1;69.4;2835.64;0;0;0;1;0;2;2845.4;67.51523809523809;1.0279160965425795
44.0;1;27;1;1;1;0;2;36.32;976.13;0;0;1;0;0;4;980.64;34.861785714285716;1.0418284449817135
21.0;1;69;1;1;1;1;2;107.59;7425.04;1;1;1;0;0;4;7423.71;106.072;1.0143110340146315
63.0;0;57;1;0;1;1;0;113.22;6450.51;0;0;0;1;0;3;6453.54;111.21568965517241;1.0180218308319808
69.0;0;17;1;1;1;0;2;60.0;1014.23;1;0;0;0;0;3;1020.0;56.346111111111114;1.0648472240024451
39.0;1;71;1;0;1;0;2;50.57;3587.65;1;1;0;0;0;2;3590.47;49.828472222222224;1.0148816077376555
32.0;1;47;1;1;1;2;3;47.93;2253.15;1;0;0;1;0;4;2252.71;46.940625000000004;1.0210771586445642
57.0;1;13;0;1;0;0;3;105.97;1400.8;0;0;1;1;0;3;1377.61;100.05714285714285;1.0590948029697316
38.0;1;11;1;0;0;2;1;88.24;967.39;0;1;0;0;1;1;970.64;80.61583333333333;1.0945740600998564
32.0;1;24;1;1;1;0;2;108.06;2586.67;0;0;0;0;0;3;2593.44;103.4668;1.0443929840296597
39.0;0;4;0;0;0;0;2;31.75;125.47;1;0;0;1;0;1;127.0;25.094;1.2652426874950187
69.0;1;46;1;1;0;1;2;67.6;3124.62;1;1;0;0;0;2;3109.6;66.48127659574467;1.0168276462417831
45.0;0;18;0;1;1;2;0;87.62;1592.89;0;0;1;1;0;4;1577.16;83.83631578947369;1.0451318044560516
31.0;0;43;0;0;1;0;0;109.71;4737.02;0;0;0;1;0;2;4717.53;107.65954545454547;1.0190457291715043
44.0;1;33;0;0;0;0;3;58.2;1921.21;0;0;0;1;0;1;1920.6000000000001;56.50617647058824;1.0299759006043068
44.0;1;10;1;1;1;0;2;51.31;519.52;1;0;1;0;0;4;513.1;47.22909090909091;1.086406683092085
57.0;0;59;1;0;0;2;0;111.3;6556.2;0;0;1;0;0;2;6566.7;109.27;1.0185778347213326
45.0;1;31;1;1;1;1;3;24.75;763.72;0;1;1;0;0;4;767.25;23.86625;1.0370292777457706
43.0;0;28;1;0;1;0;2;67.96;1891.73;0;0;0;0;0;2;1902.8799999999999;65.23206896551724;1.0418188642142376
44.0;1;60;1;1;0;0;3;65.86;3956.33;0;0;1;0;0;3;3951.6;64.85786885245902;1.015451188348798
19.0;1;3;1;1;1;0;3;34.61;104.21;0;1;1;1;0;5;103.83;26.0525;1.3284713559159391
42.0;1;55;0;1;0;0;1;59.5;3274.76;0;0;0;0;0;1;3272.5;58.47785714285715;1.0174791435097532
44.0;0;14;1;1;1;0;1;92.26;1283.18;0;0;1;0;0;4;1291.64;85.54533333333333;1.0784924952072197
25.0;1;58;0;1;1;1;0;56.69;3296.53;0;1;1;1;0;4;3288.02;55.87338983050848;1.0146153682811925
61.0;0;15;1;1;1;0;1;50.97;7404.8;1;0;0;1;0;4;764.55;462.8;0.11013396715643906
50.0;1;2;0;1;1;0;0;98.19;193.86;0;0;1;0;1;3;196.38;64.62;1.5194986072423398
59.0;0;24;1;0;1;1;1;118.87;2851.81;0;0;1;1;0;4;2852.88;114.0724;1.0420575003243555
69.0;1;64;0;1;1;0;2;97.94;6247.94;1;1;1;1;0;4;6268.16;96.12215384615384;1.0189118333402691
44.0;0;71;0;1;1;0;3;104.63;7432.57;0;0;1;0;0;3;7428.73;103.23013888888889;1.0135605853695289
23.0;0;24;1;1;0;0;0;113.95;2733.07;0;0;0;0;0;2;2734.8;109.3228;1.0423260289710838
56.0;0;27;1;0;1;0;3;100.18;2710.47;1;0;0;1;0;3;2704.86;96.8025;1.0348906278246948
69.0;0;37;1;1;0;2;2;118.04;4387.48;0;0;0;0;0;2;4367.4800000000005;115.46;1.022345401004677
40.0;0;39;1;1;1;1;2;94.73;3697.72;1;0;1;0;0;4;3694.4700000000003;92.443;1.0247395692480772
42.0;0;63;1;1;1;0;2;86.15;5437.18;0;1;1;0;0;4;5427.450000000001;84.9559375;1.0140550800231003
67.0;1;26;1;1;0;0;2;89.33;2336.39;1;0;0;0;0;2;2322.58;86.53296296296296;1.0323233706701365
60.0;0;65;1;1;1;0;2;110.01;7155.57;0;1;1;0;0;4;7150.650000000001;108.41772727272726;1.014686461036647
36.0;0;4;1;1;1;0;3;88.3;344.54;0;1;1;0;1;4;353.2;68.908;1.2814187031984674
22.0;0;29;1;1;1;0;1;96.12;2771.08;0;1;0;0;0;3;2787.48;92.36933333333333;1.0406051070340807
68.0;1;1;1;1;0;0;0;41.6;45.34;0;0;0;1;0;3;41.6;22.67;1.8350242611380678
28.0;1;50;1;1;0;0;1;111.26;7434.915000000001;1;1;0;1;0;3;5563.0;145.78264705882356;0.7631909712484943
29.0;1;11;0;1;1;0;1;64.72;724.76;0;1;0;0;0;2;711.92;60.39666666666667;1.0715823169049064
27.0;0;59;0;1;1;1;3;36.11;2125.74;1;1;1;1;0;4;2130.49;35.428999999999995;1.0192215416748993
25.0;1;62;1;0;0;2;2;99.98;6198.62;0;0;0;1;0;2;6198.76;98.39079365079365;1.0161519822153964
41.0;1;36;1;0;1;2;2;55.64;1991.45;0;0;0;1;0;3;2003.04;53.82297297297298;1.0337593210976925
45.0;0;56;0;1;1;0;1;38.41;2147.52;0;1;1;0;0;3;2150.96;37.67578947368421;1.0194875949932944
58.0;0;21;1;1;1;1;2;45.63;948.8;0;0;0;0;0;3;958.23;43.127272727272725;1.058031197301855
53.0;1;13;1;1;1;1;0;23.49;296.85;1;1;0;1;0;4;305.37;21.20357142857143;1.107832238504295
54.0;0;9;0;1;1;2;2;29.06;261.01;1;1;0;0;0;2;261.53999999999996;26.101;1.1133673039347152
38.0;0;11;1;1;0;0;1;79.26;865.79;0;1;1;1;1;4;871.86;72.14916666666666;1.0985573868952057
25.0;0;70;1;1;1;1;3;106.62;7434.915000000001;0;1;0;0;0;3;7463.400000000001;104.71711267605635;1.0181716939601864
26.0;0;1;1;0;1;0;1;64.85;73.21;1;0;1;0;0;3;64.85;36.605;1.771615899467286
64.0;1;70;1;0;0;1;2;82.61;5793.55;1;1;0;0;0;1;5782.7;81.59929577464789;1.0123861880884777
32.0;0;56;1;1;1;0;2;100.97;5653.21;0;0;1;1;0;5;5654.32;99.17912280701755;1.018056997705728
65.0;1;31;1;1;1;1;3;55.68;1727.14;1;0;0;0;0;3;1726.08;53.973125;1.0316245353590328
63.0;1;37;1;0;1;2;1;85.43;3156.61;0;1;0;1;0;3;3160.9100000000003;83.06868421052631;1.0284260646706436
57.0;1;47;1;0;0;0;3;55.04;2613.12;0;1;0;0;0;1;2586.88;54.44;1.0110213078618664
35.0;1;47;1;0;1;0;1;84.27;3959.6;0;0;1;0;0;3;3960.6899999999996;82.49166666666666;1.021557733104354
59.0;0;69;1;1;1;0;0;41.76;2875.4;1;1;0;0;0;3;2881.44;41.07714285714286;1.0166237740836057
37.0;0;58;1;1;0;0;0;117.78;6823.7;1;1;1;1;0;4;6831.24;115.65593220338982;1.0183654029338922
23.0;0;36;0;1;0;0;3;27.62;997.67;0;1;0;0;0;1;994.32;26.964054054054053;1.0243266811671194
29.0;1;32;0;1;0;0;2;70.52;2270.85;0;0;0;1;0;2;2256.64;68.81363636363636;1.0247968822247175
19.0;1;64;0;1;1;2;2;48.63;3123.19;1;0;0;1;0;3;3112.32;48.049076923076925;1.0120902026453722
24.0;1;71;0;1;1;0;1;80.08;5678.12;1;1;0;0;0;2;5685.68;78.86277777777778;1.0154346861285073
33.0;0;42;1;0;1;1;1;62.83;2631.05;1;1;0;1;0;3;2638.86;61.187209302325584;1.0268485965679102
20.0;1;48;1;0;1;2;0;50.67;2444.62;0;1;1;1;0;4;2432.16;49.89020408163265;1.0156302411008664
62.0;0;30;1;1;0;2;2;45.0;1371.01;0;1;0;1;0;3;1350.0;44.226129032258065;1.0174980488836698
20.0;0;21;1;0;1;1;2;38.25;801.8;1;1;0;1;0;3;803.25;36.445454545454545;1.0495135944125717
44.0;0;60;1;1;0;0;1;98.29;5909.47;1;0;1;1;0;4;5897.400000000001;96.87655737704918;1.0145901409094218
67.0;0;13;1;0;1;2;2;42.22;534.2;0;1;1;0;0;3;548.86;38.15714285714286;1.106476974915762
60.0;1;1;1;1;1;0;1;97.35;88.91;1;1;0;0;1;3;97.35;44.455;2.1898549094590036
